customerID,tenure,PhoneService,Contract,Paperless,PaymentMethod,MonthlyCharges,MonthlyGroceryspent,Churn,Revenue,gender,Age,Partner,N_dependent
8042-JVNFH,1,Yes,Month-to-month,Yes,Mailed check,71.35,1195,Yes,83469,Female,25,No,0
8042-RNLKO,66,Yes,One year,No,Bank transfer (automatic),25.45,518,No,40943,Female,47,No,0
8043-PNYSD,63,Yes,Two year,No,Mailed check,19.55,324,No,123286,Male,26,Yes,1
8044-BGWPI,12,Yes,Month-to-month,Yes,Electronic check,21.15,531,No,33727,Male,43,Yes,1
8046-DNVTL,62,No,Two year,Yes,Credit card (automatic),38.6,747,No,35386,Female,22,Yes,0
8048-DSDFQ,1,Yes,Month-to-month,No,Mailed check,20.2,557,No,28699,Male,40,No,0
8049-WJCLQ,10,Yes,Month-to-month,No,Mailed check,60.2,875,No,73618,Female,50,Yes,4
8050-DVOJX,49,Yes,Two year,No,Credit card (automatic),81.35,1141,No,108687,Male,78,No,0
8050-WYBND,22,No,One year,Yes,Credit card (automatic),49.45,642,No,36601,Female,34,No,1
8050-XGRVL,62,Yes,One year,No,Credit card (automatic),54.75,670,No,94214,Female,42,Yes,4
8051-HJRLT,1,Yes,Month-to-month,Yes,Electronic check,70.55,1113,Yes,90456,Female,62,No,0
8053-WWDRO,6,Yes,Month-to-month,No,Bank transfer (automatic),19.5,156,Yes,28943,Male,26,Yes,0
8058-DMYRU,54,Yes,Month-to-month,Yes,Electronic check,90.05,1352,No,176420,Male,80,No,0
8058-INTPH,1,Yes,Month-to-month,Yes,Electronic check,79.65,1127,Yes,106229,Male,49,No,0
8058-JMEQO,9,Yes,Month-to-month,Yes,Electronic check,84.45,1221,Yes,110509,Male,77,No,0
8059-UDZFY,33,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1437,No,202590,Female,65,No,2
8060-HIWJJ,64,Yes,Two year,No,Credit card (automatic),86.55,1363,No,143126,Male,40,No,0
8062-YBDOE,1,Yes,Month-to-month,Yes,Electronic check,69.65,1031,Yes,93299,Female,63,No,0
8063-GBATB,27,Yes,Month-to-month,Yes,Electronic check,85.25,1406,Yes,124068,Male,63,No,0
8063-RJYNF,16,Yes,Month-to-month,Yes,Electronic check,94.25,1403,Yes,222397,Male,43,No,0
8064-RAVOH,1,Yes,Month-to-month,Yes,Electronic check,49.85,696,No,28681,Female,31,No,2
8065-BVEPF,65,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,1409,No,215200,Male,78,No,0
8065-QBYTO,71,Yes,One year,Yes,Credit card (automatic),99.65,1429,No,196269,Male,65,No,0
8065-YKXKD,10,Yes,Month-to-month,Yes,Electronic check,74.75,1226,Yes,120500,Female,50,No,0
8066-POXGX,13,No,Month-to-month,Yes,Electronic check,35.1,741,Yes,26290,Female,52,No,0
8067-NIOYM,24,Yes,Two year,Yes,Credit card (automatic),21.1,410,No,44561,Male,41,Yes,1
8069-RHUXK,67,No,Two year,No,Credit card (automatic),35.7,603,No,22043,Female,32,Yes,3
8069-YQQAJ,14,No,Month-to-month,Yes,Mailed check,31.1,418,No,22785,Female,27,No,0
8070-AAWZP,24,No,Month-to-month,No,Mailed check,34.25,534,No,34454,Female,65,Yes,0
8071-SBTRN,70,Yes,Two year,Yes,Mailed check,111.15,1425,No,75925,Female,40,No,0
8073-IJDCM,1,Yes,Month-to-month,Yes,Mailed check,20.3,560,Yes,40165,Male,58,No,0
8075-GXIUB,9,Yes,One year,No,Credit card (automatic),19.85,345,No,34295,Male,63,Yes,0
8076-FEZKJ,10,Yes,One year,No,Mailed check,19.5,1300,No,23844,Male,33,No,0
8079-XRJRS,65,Yes,One year,No,Electronic check,89.75,1374,Yes,158370,Male,55,Yes,0
8080-DDEMJ,1,Yes,Month-to-month,No,Electronic check,45.1,781,Yes,41837,Female,69,No,0
8080-POTJR,30,Yes,One year,Yes,Credit card (automatic),79.3,1193,No,119896,Male,48,No,0
8082-GHXOP,13,Yes,Month-to-month,No,Mailed check,44,670,No,31037,Female,31,No,2
8083-YTZES,4,Yes,Month-to-month,Yes,Electronic check,74.35,1114,Yes,94224,Female,64,No,0
8084-OIVBS,11,Yes,One year,No,Mailed check,20,194,No,26806,Male,51,No,0
8085-MSNLK,62,Yes,Two year,No,Mailed check,113.95,1394,No,161854,Female,28,Yes,0
8086-OVPWV,2,Yes,Month-to-month,Yes,Electronic check,80.2,1270,Yes,116399,Male,40,No,0
8087-LGYHQ,9,Yes,Month-to-month,Yes,Electronic check,94.05,1411,No,217206,Male,40,No,0
8089-UZWLX,71,Yes,Two year,No,Bank transfer (automatic),104.05,1461,No,206439,Female,66,No,0
8091-TTVAX,58,Yes,One year,No,Credit card (automatic),100.35,1427,No,224792,Male,45,Yes,0
8092-NLTGF,72,Yes,Two year,No,Bank transfer (automatic),24.75,508,No,35984,Male,40,No,0
8095-WANWK,10,Yes,Month-to-month,No,Mailed check,45.25,618,No,31738,Female,60,No,0
8096-LOIST,19,Yes,Month-to-month,Yes,Electronic check,56.2,951,No,86808,Female,33,No,0
8097-OMULG,59,Yes,One year,No,Credit card (automatic),76.75,1255,No,102699,Female,32,Yes,2
8097-VBQTZ,54,Yes,Month-to-month,Yes,Mailed check,69.9,1037,No,91343,Female,36,No,0
8098-LLAZX,4,Yes,Month-to-month,Yes,Electronic check,95.45,1364,Yes,221849,Male,65,No,0
8098-TDCBU,42,Yes,Two year,No,Electronic check,25.25,557,No,28604,Female,55,Yes,0
8099-MZPUJ,48,Yes,Two year,No,Credit card (automatic),111.8,1492,No,55825,Female,64,Yes,1
8100-HZZLJ,43,Yes,Month-to-month,Yes,Electronic check,63.95,958,No,87364,Female,36,No,1
8100-PNJMH,68,Yes,Two year,Yes,Credit card (automatic),88.85,1494,No,198530,Male,55,Yes,4
8104-OSKWT,12,Yes,Month-to-month,Yes,Electronic check,79.8,1186,No,117666,Male,19,No,0
8106-GWQOK,38,No,Two year,Yes,Bank transfer (automatic),60,966,No,70294,Female,25,Yes,0
8107-KNCIM,14,Yes,Month-to-month,Yes,Electronic check,75.1,1174,No,103421,Female,70,Yes,0
8107-RZLNV,72,Yes,Two year,Yes,Bank transfer (automatic),106.3,1487,No,209722,Female,49,Yes,0
8108-UXRQN,11,No,Month-to-month,No,Electronic check,50.55,611,No,54569,Female,40,Yes,2
8109-YUOHE,17,Yes,One year,No,Mailed check,56.1,1063,No,70245,Female,51,No,0
8111-BKVDS,10,No,Month-to-month,No,Bank transfer (automatic),40.7,743,No,25445,Female,43,No,0
8111-RKSPX,4,Yes,Month-to-month,Yes,Bank transfer (automatic),72.2,1269,Yes,71840,Female,33,No,0
8111-SLLHI,39,Yes,Month-to-month,Yes,Electronic check,105.65,1388,Yes,196213,Female,88,Yes,0
8118-LSUEL,23,Yes,Month-to-month,Yes,Electronic check,106.4,1499,Yes,222809,Female,65,No,0
8118-TJAFG,9,Yes,Month-to-month,Yes,Electronic check,101.5,1423,No,217970,Female,31,Yes,2
8120-JDCAM,4,Yes,Month-to-month,Yes,Mailed check,69.55,1049,No,90590,Female,60,Yes,6
8123-QBNAZ,36,Yes,Month-to-month,Yes,Credit card (automatic),104.5,1489,No,181725,Female,46,Yes,1
8124-NZVGJ,6,No,One year,Yes,Mailed check,49.25,686,No,30276,Female,36,No,0
8125-QPFJD,72,Yes,Two year,Yes,Bank transfer (automatic),84.9,1153,No,118548,Male,40,Yes,0
8128-YVJRG,7,Yes,Month-to-month,Yes,Mailed check,79.65,1137,Yes,124143,Male,25,No,0
8129-GMVGI,56,Yes,Two year,No,Mailed check,20.05,469,No,24493,Male,35,Yes,1
8132-YPVBX,6,Yes,Month-to-month,Yes,Mailed check,85.95,1397,No,101066,Male,60,No,0
8133-ANHHJ,49,Yes,One year,No,Bank transfer (automatic),103,1392,No,223772,Female,65,No,0
8138-EALND,15,Yes,Month-to-month,No,Mailed check,19.75,190,No,34052,Male,47,No,0
8143-ETQTI,23,Yes,Two year,Yes,Mailed check,19.65,211,No,36770,Male,27,Yes,2
8144-DGHXP,54,Yes,Two year,No,Electronic check,80.6,1252,No,116523,Male,45,No,0
8146-QQKZH,71,Yes,Two year,No,Bank transfer (automatic),81.85,1208,No,109866,Male,27,Yes,0
8148-BPLZQ,34,Yes,Month-to-month,Yes,Electronic check,49.8,707,No,37461,Female,51,No,0
8148-NLEGT,42,Yes,Two year,No,Electronic check,22.95,613,No,31904,Male,60,Yes,6
8148-WOCMK,8,Yes,Two year,No,Credit card (automatic),19.6,1000,No,122493,Male,31,Yes,1
8149-AIQCG,39,Yes,Month-to-month,Yes,Credit card (automatic),73.15,1169,No,98335,Female,19,No,0
8149-RSOUN,1,Yes,Month-to-month,Yes,Electronic check,93.85,1416,Yes,211183,Male,27,No,0
8150-QUDFX,2,Yes,Month-to-month,No,Mailed check,19.85,339,No,34271,Male,37,No,0
8152-UOBNY,50,Yes,One year,Yes,Electronic check,106.8,1359,No,207684,Female,80,No,0
8152-VETUR,72,Yes,Two year,Yes,Credit card (automatic),97.7,1447,No,189195,Male,47,Yes,0
8155-IBNHG,24,Yes,Month-to-month,Yes,Credit card (automatic),75.4,1168,Yes,106259,Female,59,Yes,0
8158-WPEZG,11,No,Month-to-month,Yes,Electronic check,35.65,767,Undecided,30995,Female,19,No,0
8160-HOWOX,7,Yes,Month-to-month,Yes,Electronic check,66.85,1065,No,70648,Female,41,No,0
8161-QYMTT,7,Yes,Month-to-month,Yes,Electronic check,94.1,1413,No,214043,Male,38,No,0
8164-OCKUJ,59,Yes,Two year,No,Mailed check,20.6,567,No,23445,Male,59,Yes,5
8165-CBKXO,66,No,Two year,Yes,Credit card (automatic),56.75,914,No,95801,Female,50,Yes,3
8165-ZJRNM,72,Yes,Two year,No,Bank transfer (automatic),23.75,617,No,27886,Male,51,Yes,4
8166-ORCHU,33,Yes,One year,Yes,Electronic check,93.55,1350,No,182011,Male,70,Yes,0
8166-ZZTFS,66,Yes,Two year,Yes,Bank transfer (automatic),80.55,1172,Yes,108840,Male,65,Yes,0
8167-GJLRN,3,No,Month-to-month,No,Electronic check,30.4,637,No,27989,Female,55,No,0
8168-UQWWF,11,Yes,Month-to-month,Yes,Bank transfer (automatic),97.85,1392,Yes,218834,Male,34,No,0
8169-SAEJD,69,No,Two year,No,Credit card (automatic),56.55,912,No,86728,Female,68,Yes,0
8173-RXAYP,24,Yes,Two year,No,Mailed check,19.7,264,No,222268,Male,29,Yes,1
8174-LNWMW,31,Yes,Two year,No,Credit card (automatic),20.9,451,Undecided,34357,Male,19,No,0
8174-TBVCF,70,Yes,Two year,Yes,Credit card (automatic),94.8,1394,No,190578,Male,25,Yes,0
8178-EYZUO,46,Yes,Month-to-month,Yes,Electronic check,93.7,1465,Yes,210400,Male,33,No,0
8180-AKMJV,1,Yes,Month-to-month,Yes,Credit card (automatic),44.55,767,No,25191,Female,55,No,0
8181-YHCMF,68,No,Two year,No,Credit card (automatic),60.3,880,No,86197,Female,62,Yes,4
8182-BJDSI,28,Yes,Month-to-month,Yes,Electronic check,89.95,1481,Yes,147977,Male,27,No,0
8182-PNAGI,12,Yes,Month-to-month,No,Bank transfer (automatic),50.25,620,Yes,53228,Female,38,No,0
8183-ONMXC,2,Yes,Month-to-month,No,Electronic check,80.75,1197,Yes,123655,Male,45,No,0
8184-WMOFI,62,Yes,One year,No,Credit card (automatic),71.4,1297,No,75147,Female,38,Yes,2
8185-UPYBR,6,Yes,Month-to-month,Yes,Electronic check,75.5,1288,Yes,117352,Female,36,Yes,0
8189-DUKMV,4,Yes,One year,No,Bank transfer (automatic),20.5,544,No,,Male,25,Yes,0
8189-HBVRW,53,Yes,Month-to-month,No,Electronic check,90.8,1485,No,174401,Male,48,No,0
8189-XRIKE,32,Yes,Month-to-month,No,Electronic check,90.95,1450,No,150903,Male,63,No,0
8190-ZTQFB,41,No,One year,Yes,Electronic check,51.35,635,No,45673,Female,19,No,0
8191-XWSZG,52,Yes,One year,No,Mailed check,20.65,426,No,33112,Male,25,No,0
8194-PEEBY,24,Yes,One year,No,Mailed check,19.9,173,No,40372,Male,64,Yes,4
8197-BFWVU,72,Yes,Two year,Yes,Bank transfer (automatic),93.25,1417,No,194670,Male,64,Yes,3
8198-RKSZG,14,Yes,Month-to-month,No,Credit card (automatic),80.45,1247,No,101903,Male,48,Yes,1
8199-ZLLSA,67,Yes,One year,Yes,Bank transfer (automatic),118.35,1357,Yes,138481,Female,53,No,0
8200-KLNYW,21,Yes,One year,No,Mailed check,,1220,No,107312,Male,47,Yes,0
8200-LGKSR,71,Yes,Two year,No,Electronic check,83.2,1295,No,115583,Male,43,Yes,0
8201-AAXCB,25,Yes,Month-to-month,No,Electronic check,60.35,862,No,88738,Female,30,Yes,1
8203-XJZRC,1,Yes,Month-to-month,No,Mailed check,20.25,544,No,38705,Male,56,No,0
8204-TIFGJ,23,Yes,Month-to-month,Yes,Bank transfer (automatic),20.3,454,No,25477,Male,27,No,0
8204-YJCLA,72,No,Two year,Yes,Bank transfer (automatic),64.8,968,No,78388,Female,71,Yes,1
8205-MQUGY,12,Yes,Month-to-month,Yes,Electronic check,49.2,705,No,38269,Female,30,Yes,1
8205-OTCHB,22,No,One year,Yes,Bank transfer (automatic),43.75,787,Yes,44618,Female,42,No,0
8205-VSLRB,70,Yes,Two year,No,Credit card (automatic),77.3,1241,No,102006,Female,35,Yes,0
8207-DMRVL,72,Yes,Two year,No,Bank transfer (automatic),114.55,1439,No,213158,Female,32,Yes,2
8207-VVMYB,70,Yes,Two year,Yes,Bank transfer (automatic),26,488,No,25606,Female,45,Yes,0
8208-EUMTE,16,No,Two year,No,Mailed check,54.85,659,No,88620,Female,51,No,0
8212-CRQXP,22,Yes,Month-to-month,Yes,Credit card (automatic),80,1266,No,121545,Male,54,Yes,0
8212-DJRCH,5,Yes,Month-to-month,Yes,Mailed check,90.35,1451,No,152686,Male,39,Yes,1
8213-TAZPM,69,Yes,One year,Yes,Bank transfer (automatic),108.75,1396,No,176254,Female,35,Yes,1
8215-NGSPE,42,Yes,Two year,No,Mailed check,20,203,No,27822,Male,49,Yes,2
8216-AZUUZ,42,Yes,Two year,Yes,Electronic check,100.4,1365,No,200717,Male,26,Yes,1
8217-QYOHV,5,Yes,Month-to-month,Yes,Mailed check,55.75,995,No,83999,Female,40,No,0
8218-FFJDS,72,Yes,Two year,Yes,Bank transfer (automatic),86.4,1371,No,183026,Male,26,Yes,0
8219-VYBVI,39,Yes,Two year,No,Mailed check,25,631,No,28095,Female,40,No,1
8220-OCUFY,21,Yes,One year,Yes,Electronic check,60.25,902,No,78364,Female,41,No,0
8221-EQDGL,35,Yes,Month-to-month,No,Mailed check,61,989,No,89828,Female,32,Yes,0
8221-HVAYI,35,Yes,Two year,Yes,Credit card (automatic),69.15,984,No,87998,Female,42,Yes,1
8224-DWCKX,12,Yes,Month-to-month,Yes,Credit card (automatic),73.3,1156,No,82043,Female,67,No,0
8224-IVVPA,27,Yes,Month-to-month,Yes,Mailed check,56.7,967,No,85463,Female,46,No,0
8224-KDLKN,72,Yes,Two year,No,Bank transfer (automatic),25,447,No,33626,Female,32,Yes,3
8224-UAXBZ,58,No,One year,Yes,Electronic check,45.35,662,No,38809,Female,45,Yes,0
8225-BTJAU,10,Yes,Month-to-month,Yes,Electronic check,79.25,1167,Yes,115643,Male,63,No,0
8226-BXGES,64,Yes,One year,No,Bank transfer (automatic),89.45,1375,No,138735,Male,33,Yes,0
8229-BUJHX,71,Yes,Two year,No,Bank transfer (automatic),20.5,574,No,40819,Male,42,Yes,1
8229-MYEJZ,10,Yes,Month-to-month,No,Electronic check,51.2,836,No,62638,Female,45,No,0
8229-TNIQA,4,Yes,Month-to-month,Yes,Mailed check,45.3,837,Yes,43327,Female,31,No,0
8231-BSWXX,71,Yes,One year,Yes,Credit card (automatic),79.05,1219,No,113407,Male,44,No,0
8232-CTLKO,66,Yes,Two year,Yes,Electronic check,59.75,963,No,93466,Female,44,Yes,5
8232-UTFOZ,69,Yes,Two year,No,Credit card (automatic),19.95,298,No,37024,Male,50,No,0
8234-GSZYK,43,Yes,Two year,No,Bank transfer (automatic),26.45,576,No,43160,Female,43,No,0
8237-ULIXL,72,Yes,Two year,No,Credit card (automatic),24.85,602,Undecided,30639,Male,19,Yes,0
8241-JUIQO,61,Yes,One year,No,Bank transfer (automatic),19.45,1000,No,31512,Male,34,No,0
8242-JSVBO,7,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,739,No,26844,Female,32,No,0
8242-PDSGJ,70,No,Two year,Yes,Credit card (automatic),39.15,631,No,33585,Female,46,Yes,0
8242-SOQUO,5,Yes,Month-to-month,Yes,Electronic check,84.7,1219,No,114370,Male,65,No,0
8245-UMPYT,16,Yes,Month-to-month,Yes,Electronic check,96.4,1361,Yes,187488,Male,65,No,0
8246-SHFGA,17,Yes,Month-to-month,No,Credit card (automatic),21.1,603,No,29939,Male,34,No,0
8249-THVEC,51,Yes,One year,No,Mailed check,19.4,490,No,42851,Male,43,Yes,3
8250-ZNGGW,5,Yes,Month-to-month,No,Credit card (automatic),59.9,1065,No,86689,Female,70,No,0
8257-RZAHR,14,Yes,Month-to-month,Yes,Bank transfer (automatic),64.7,906,Yes,87563,Female,35,Yes,0
8258-GSTJK,3,Yes,Month-to-month,Yes,Electronic check,77,1171,Yes,107324,Female,66,No,0
8259-DZLIZ,64,Yes,One year,Yes,Bank transfer (automatic),53.85,714,No,61245,Female,37,Yes,1
8259-NFJTV,7,No,Month-to-month,No,Mailed check,34.65,437,No,35858,Female,25,Yes,1
8260-NGFNY,1,No,Month-to-month,No,Mailed check,25.2,400,Yes,35211,Female,35,No,0
8261-GWDBQ,60,Yes,Two year,Yes,Bank transfer (automatic),116.05,1474,No,95646,Female,63,Yes,0
8262-COGGB,1,Yes,Month-to-month,Yes,Mailed check,20.45,480,No,26582,Male,22,No,0
8263-JQAIK,2,No,Month-to-month,Yes,Mailed check,24.45,526,Yes,31661,Male,70,No,0
8263-OKETD,20,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1059,No,88417,Female,27,No,0
8263-QMNTJ,72,Yes,Two year,Yes,Electronic check,115.55,1354,No,209656,Female,60,Yes,0
8265-HKSOW,72,Yes,Two year,No,Credit card (automatic),107.45,1369,No,232602,Female,42,Yes,6
8266-VBFQL,4,Yes,Month-to-month,Yes,Electronic check,90.4,1461,No,182150,Male,61,No,0
8267-KFGYD,1,Yes,Month-to-month,Yes,Mailed check,21.05,452,No,38495,Male,36,No,1
8267-ZNYVZ,33,Yes,One year,Yes,Electronic check,103.75,1444,Yes,182003,Female,32,Yes,0
8268-YDIXR,56,Yes,One year,Yes,Electronic check,93.15,1432,No,146260,Male,59,Yes,0
8270-RKSAP,9,Yes,Month-to-month,Yes,Electronic check,70.5,1268,No,95930,Female,26,No,0
8272-ONJLV,12,Yes,One year,No,Electronic check,95.7,1364,No,214227,Male,26,No,0
8276-MQBYC,51,Yes,Month-to-month,Yes,Electronic check,97.8,1412,Yes,200220,Male,75,No,0
8277-RVRSV,33,Yes,One year,No,Credit card (automatic),24.15,582,No,,Male,27,Yes,3
8280-MQRQN,1,Yes,Month-to-month,Yes,Mailed check,50.45,672,Yes,57531,Female,27,No,0
8285-ABVLB,70,Yes,Two year,No,Credit card (automatic),19.85,344,No,39680,Male,36,Yes,0
8286-AFUYI,1,Yes,Month-to-month,No,Electronic check,47.95,622,No,38816,Female,32,No,0
8290-YWKHZ,32,Yes,Month-to-month,Yes,Electronic check,93.2,1394,Yes,143186,Male,63,Yes,0
8292-FRFZQ,39,No,One year,No,Bank transfer (automatic),41.15,842,No,41626,Female,46,No,0
8292-ITGYJ,45,Yes,Two year,Yes,Bank transfer (automatic),24.65,465,No,37595,Male,26,Yes,1
8292-TYSPY,19,Yes,Month-to-month,Yes,Credit card (automatic),55,1081,Yes,85723,Female,35,No,0
8294-UIMBA,30,Yes,One year,Yes,Bank transfer (automatic),94.4,1415,No,211110,Male,50,No,0
8295-FHIVV,7,Yes,Month-to-month,Yes,Mailed check,19.4,327,No,26952,Male,45,No,0
8295-KMENE,59,Yes,Two year,Yes,Mailed check,76.45,1239,No,106276,Female,50,Yes,2
8305-VHZBZ,1,Yes,Month-to-month,Yes,Mailed check,20.2,645,Yes,27543,Male,34,No,0
8309-IEYJD,1,Yes,Month-to-month,Yes,Mailed check,70.6,1276,No,88601,Female,70,No,0
8309-PPCED,72,Yes,Two year,Yes,Bank transfer (automatic),110.45,1419,No,227563,Female,31,Yes,0
8311-UEUAB,67,Yes,Two year,Yes,Electronic check,75.5,1223,No,103102,Female,28,Yes,1
8313-AFGBW,47,Yes,Two year,No,Electronic check,73.6,1133,No,70919,Female,46,Yes,0
8313-KTIHG,4,Yes,Month-to-month,Yes,Electronic check,61.3,870,No,90400,Female,53,No,0
8313-NDOIA,24,Yes,Month-to-month,Yes,Electronic check,104.15,1470,No,214458,Female,51,No,0
8314-DPQHL,9,No,One year,No,Mailed check,50.8,827,No,54426,Female,51,No,0
8314-HTWVE,7,Yes,Two year,No,Mailed check,19.85,204,No,29080,Male,36,Yes,1
8316-BBQAY,65,No,Two year,No,Credit card (automatic),59.95,995,No,93426,Female,35,No,0
8317-BVKSO,14,Yes,Month-to-month,Yes,Electronic check,20.05,465,No,26813,Male,22,No,0
8318-LCNBW,35,No,One year,No,Credit card (automatic),53.15,713,No,55010,Female,38,Yes,0
8319-QBEHW,26,No,One year,Yes,Bank transfer (automatic),39.95,733,No,37009,Female,37,No,1
8325-QRPZR,7,Yes,Month-to-month,Yes,Electronic check,75.15,1241,No,112245,Female,35,No,0
8327-LZKAS,43,Yes,One year,Yes,Electronic check,107.55,1481,Yes,236682,Female,71,Yes,0
8327-WKMIE,37,Yes,One year,No,Credit card (automatic),20.15,440,No,29766,Male,50,No,0
8328-SKJNO,23,No,One year,No,Bank transfer (automatic),40.65,675,No,42570,Female,56,No,1
8329-GWVPJ,50,Yes,Month-to-month,Yes,Bank transfer (automatic),69.75,1006,No,82710,Female,24,Yes,1
8329-IBCTI,1,Yes,Month-to-month,No,Mailed check,19.65,1000,Yes,38655,Male,41,No,0
8329-UTMVM,27,Yes,One year,Yes,Bank transfer (automatic),104.65,1414,No,206514,Female,65,No,0
8331-ZXFOE,58,Yes,One year,Yes,Credit card (automatic),71.1,1215,No,96267,Female,51,No,0
8332-OSJDW,12,Yes,One year,No,Mailed check,26.4,521,No,35757,Female,45,Yes,2
8336-TAVKX,72,Yes,Two year,No,Bank transfer (automatic),78.45,1142,No,113036,Female,72,Yes,0
8337-MSSXB,14,Yes,Month-to-month,Yes,Electronic check,86.3,1447,Yes,179312,Male,27,No,0
8337-UPOAQ,10,Yes,Month-to-month,Yes,Electronic check,89.8,1368,Yes,128173,Male,72,Yes,0
8338-QIUNR,72,Yes,Two year,Yes,Credit card (automatic),66.5,948,No,94779,Female,32,Yes,1
8344-WFMFH,9,Yes,Month-to-month,Yes,Electronic check,50.1,620,No,47988,Female,55,No,4
8345-MVDYC,45,Yes,Two year,No,Bank transfer (automatic),81.65,1122,No,106218,Male,32,No,0
8347-GDTMP,64,Yes,Two year,No,Credit card (automatic),19.45,1000,No,38153,Male,32,Yes,0
8348-HFYIV,2,No,Month-to-month,Yes,Electronic check,49.25,740,Yes,27013,Female,27,No,0
8348-JLBUG,64,Yes,One year,No,Credit card (automatic),80.3,1237,No,111567,Male,71,Yes,0
8350-NYMVI,39,No,Month-to-month,No,Bank transfer (automatic),41.1,700,No,28981,Female,61,No,0
8356-WUAOJ,1,Yes,Month-to-month,Yes,Electronic check,45,762,No,36908,Female,33,Yes,0
8357-EQXFO,7,Yes,Month-to-month,Yes,Electronic check,95.35,1433,Yes,213674,Male,43,No,0
8361-LBRDI,58,Yes,Two year,No,Credit card (automatic),24.35,649,No,31004,Male,25,No,0
8361-LTMKD,4,Yes,Month-to-month,Yes,Mailed check,74.4,1287,Yes,79366,Female,86,Yes,0
8364-TRMMK,3,Yes,Month-to-month,Yes,Mailed check,50.65,747,Yes,56577,Female,35,No,0
8372-JUXUI,1,Yes,Month-to-month,Yes,Electronic check,74.35,1289,Yes,74983,Female,37,No,1
8374-UULRV,72,Yes,Two year,No,Credit card (automatic),86.05,1389,No,159485,Male,57,No,0
8374-XGEJJ,43,Yes,Month-to-month,Yes,Electronic check,101,1458,Yes,208997,Female,69,Yes,0
8375-DKEBR,1,Yes,Month-to-month,Yes,Electronic check,69.6,930,Yes,86555,Female,65,No,0
8375-KVTHK,68,Yes,One year,Yes,Electronic check,100.3,1370,No,212618,Male,25,Yes,0
8378-LKJAF,38,Yes,Month-to-month,Yes,Credit card (automatic),101.15,1491,No,182823,Female,34,Yes,3
8380-MQINP,55,Yes,Two year,No,Mailed check,20.3,405,No,37248,Male,22,Yes,1
8380-PEFPE,1,Yes,Month-to-month,Yes,Electronic check,71.65,1159,Yes,87699,Female,40,No,4
8382-SHQEH,8,Yes,Month-to-month,Yes,Electronic check,84.9,1138,Yes,117943,Male,31,Yes,0
8383-SGHJU,33,Yes,One year,No,Electronic check,59.4,979,No,98470,Female,25,No,0
8384-FZBJK,57,Yes,Month-to-month,Yes,Electronic check,100.6,1461,No,194168,Male,28,Yes,1
8387-MOJJT,42,Yes,Month-to-month,Yes,Credit card (automatic),77.95,1204,Yes,105276,Female,35,Yes,2
8387-UGUSU,15,Yes,Month-to-month,No,Mailed check,20.05,437,No,31777,Male,42,Yes,1
8388-DMKAE,8,Yes,Two year,No,Mailed check,20.25,429,No,41894,Male,36,No,0
8388-FYNPZ,4,Yes,Month-to-month,No,Electronic check,56.75,926,No,98921,Female,54,No,0
8390-FESFV,62,Yes,Two year,No,Bank transfer (automatic),84.5,1166,No,114998,Male,41,No,0
8393-DLHGA,25,Yes,Month-to-month,Yes,Electronic check,95.9,1352,Yes,186796,Male,61,No,5
8393-JMVMB,1,Yes,Month-to-month,No,Mailed check,19.45,1000,No,32091,Male,36,No,0
8395-ETZKQ,68,Yes,One year,No,Bank transfer (automatic),19.5,236,No,,Male,71,Yes,3
8397-MVTAZ,34,Yes,Month-to-month,Yes,Electronic check,100.05,1395,Yes,193630,Male,63,Yes,0
8398-TBIYD,72,Yes,Two year,Yes,Bank transfer (automatic),84.7,1233,No,104119,Male,24,No,0
8399-YNDCH,21,Yes,Month-to-month,Yes,Bank transfer (automatic),60.05,936,Yes,80045,Female,67,No,0
